Date,Consumption
2014-09-24,1441.2960000000005
2014-09-25,1452.119
2014-09-26,1429.2400000000002
2014-09-27,1191.276
2014-09-28,1094.546
2014-09-29,1418.6650000000006
2014-09-30,1451.4620000000002
2014-10-01,1447.3439999999994
2014-10-02,1415.7689999999998
2014-10-03,1110.3079999999998
2014-10-04,1140.025
2014-10-05,1101.846
2014-10-06,1433.779
2014-10-07,1479.844
2014-10-08,1478.6420000000005
2014-10-09,1478.021
2014-10-10,1438.0069999999994
2014-10-11,1210.109
2014-10-12,1112.5910000000001
2014-10-13,1446.082
2014-10-14,1462.0929999999996
2014-10-15,1463.674
2014-10-16,1480.27
2014-10-17,1456.4300000000005
2014-10-18,1213.968
2014-10-19,1104.9440000000004
2014-10-20,1452.2160000000001
2014-10-21,1494.806
2014-10-22,1524.3480000000006
2014-10-23,1505.152
2014-10-24,1469.6949999999995
2014-10-25,1250.048
2014-10-26,1146.1539999999998
2014-10-27,1462.7710000000006
2014-10-28,1506.889
2014-10-29,1510.275
2014-10-30,1498.149
2014-10-31,1416.1360000000002
2014-11-01,1179.257
2014-11-02,1132.3419999999999
2014-11-03,1474.1040000000007
2014-11-04,1510.9329999999998
2014-11-05,1530.0909999999994
2014-11-06,1514.495
2014-11-07,1500.3850000000002
2014-11-08,1261.0239999999994
2014-11-09,1168.962
2014-11-10,1501.3649999999998
2014-11-11,1535.672
2014-11-12,1543.1430000000007
2014-11-13,1540.201
2014-11-14,1510.641
2014-11-15,1293.1319999999996
2014-11-16,1190.0460000000005
2014-11-17,1502.9589999999994
2014-11-18,1552.3349999999994
2014-11-19,1535.6520000000005
2014-11-20,1547.1129999999996
2014-11-21,1527.836
2014-11-22,1306.239
2014-11-23,1192.1589999999999
2014-11-24,1518.845
2014-11-25,1559.8969999999995
2014-11-26,1580.036
2014-11-27,1578.16
2014-11-28,1568.285
2014-11-29,1358.2720000000004
2014-11-30,1262.219
2014-12-01,1607.283
2014-12-02,1638.098
2014-12-03,1649.8269999999998
2014-12-04,1639.12
2014-12-05,1604.009
2014-12-06,1363.1979999999999
2014-12-07,1272.225
2014-12-08,1584.1810000000007
2014-12-09,1632.5509999999995
2014-12-10,1648.487
2014-12-11,1631.7139999999995
2014-12-12,1578.7939999999994
2014-12-13,1342.898
2014-12-14,1246.85
2014-12-15,1551.2970000000007
2014-12-16,1563.6859999999995
2014-12-17,1564.9120000000007
2014-12-18,1518.9679999999994
2014-12-19,1460.4660000000006
2014-12-20,1302.196
2014-12-21,1195.5610000000001
2014-12-22,1363.14
2014-12-23,1326.533
2014-12-24,1154.524
2014-12-25,1089.457
2014-12-26,1101.6830000000002
2014-12-27,1198.8339999999996
2014-12-28,1168.079
2014-12-29,1316.0929999999996
2014-12-30,1300.367
2014-12-31,1183.51
2015-01-01,1111.336
2015-01-02,1300.8839999999998
2015-01-03,1265.2709999999995
2015-01-04,1198.854
2015-01-05,1449.861
2015-01-06,1452.8909999999994
2015-01-07,1569.872
2015-01-08,1586.974
2015-01-09,1563.293
2015-01-10,1331.448
2015-01-11,1262.1610000000005
2015-01-12,1582.0660000000007
2015-01-13,1574.3019999999995
2015-01-14,1593.6819999999998
2015-01-15,1602.4040000000002
2015-01-16,1565.3199999999995
2015-01-17,1354.8010000000004
2015-01-18,1267.4890000000005
2015-01-19,1594.869
2015-01-20,1629.7300000000002
2015-01-21,1632.1459999999993
2015-01-22,1636.9779999999994
2015-01-23,1616.264
2015-01-24,1402.911
2015-01-25,1290.6550000000002
2015-01-26,1611.8829999999996
2015-01-27,1620.5649999999994
2015-01-28,1626.1640000000002
2015-01-29,1620.04
2015-01-30,1587.346
2015-01-31,1360.5510000000004
2015-02-01,1273.828
2015-02-02,1608.68
2015-02-03,1639.2599999999998
2015-02-04,1651.314
2015-02-05,1647.3570000000002
2015-02-06,1620.5069999999994
2015-02-07,1408.553
2015-02-08,1296.8550000000002
2015-02-09,1618.6070000000002
2015-02-10,1626.8640000000007
2015-02-11,1623.0859999999998
2015-02-12,1619.396
2015-02-13,1583.1730000000002
2015-02-14,1359.135
2015-02-15,1261.167
2015-02-16,1536.78
2015-02-17,1600.0189999999993
2015-02-18,1611.379
2015-02-19,1607.7410000000002
2015-02-20,1571.0169999999994
2015-02-21,1345.9130000000002
2015-02-22,1256.938
2015-02-23,1592.6559999999995
2015-02-24,1604.9909999999993
2015-02-25,1585.249
2015-02-26,1579.3500000000006
2015-02-27,1569.187
2015-02-28,1340.4889999999998
2015-03-01,1235.8359999999998
2015-03-02,1546.866
2015-03-03,1570.6389999999994
2015-03-04,1579.064
2015-03-05,1573.5580000000002
2015-03-06,1547.83
2015-03-07,1317.4249999999995
2015-03-08,1182.494
2015-03-09,1496.531
2015-03-10,1537.668
2015-03-11,1530.601
2015-03-12,1536.444
2015-03-13,1524.4739999999995
2015-03-14,1320.247
2015-03-15,1212.893
2015-03-16,1507.5190000000002
2015-03-17,1506.485
2015-03-18,1498.9600000000007
2015-03-19,1508.011
2015-03-20,1490.0080000000007
2015-03-21,1304.469
2015-03-22,1196.0510000000004
2015-03-23,1500.293
2015-03-24,1518.172
2015-03-25,1508.0279999999998
2015-03-26,1521.2409999999998
2015-03-27,1499.7010000000002
2015-03-28,1274.136
2015-03-29,1187.673
2015-03-30,1500.454
2015-03-31,1517.4189999999999
2015-04-01,1531.9440000000006
2015-04-02,1506.1470000000006
2015-04-03,1174.0949999999998
2015-04-04,1193.2739999999994
2015-04-05,1084.8300000000004
2015-04-06,1122.7239999999997
2015-04-07,1464.2859999999994
2015-04-08,1476.0700000000006
2015-04-09,1448.204
2015-04-10,1420.4370000000001
2015-04-11,1230.6030000000005
2015-04-12,1122.5549999999996
2015-04-13,1444.641
2015-04-14,1463.975
2015-04-15,1455.6659999999995
2015-04-16,1447.2020000000002
2015-04-17,1432.894
2015-04-18,1199.975
2015-04-19,1102.443
2015-04-20,1410.4869999999994
2015-04-21,1432.1990000000005
2015-04-22,1423.398
2015-04-23,1418.2929999999994
2015-04-24,1398.64
2015-04-25,1201.1740000000002
2015-04-26,1103.922
2015-04-27,1447.7820000000006
2015-04-28,1467.317
2015-04-29,1453.773
2015-04-30,1424.3020000000001
2015-05-01,1079.915
2015-05-02,1125.9120000000005
2015-05-03,1101.446
2015-05-04,1413.223
2015-05-05,1445.995
2015-05-06,1434.754
2015-05-07,1430.15
2015-05-08,1392.394
2015-05-09,1184.9910000000002
2015-05-10,1088.438
2015-05-11,1407.102
2015-05-12,1433.0549999999994
2015-05-13,1395.2379999999994
2015-05-14,1098.2910000000004
2015-05-15,1245.49
2015-05-16,1151.318
2015-05-17,1076.9390000000003
2015-05-18,1396.521
2015-05-19,1434.1030000000005
2015-05-20,1425.217
2015-05-21,1423.0810000000001
2015-05-22,1393.65
2015-05-23,1163.304
2015-05-24,1010.009
2015-05-25,1054.735
2015-05-26,1388.669
2015-05-27,1420.1040000000007
2015-05-28,1416.905
2015-05-29,1391.308
2015-05-30,1182.8680000000004
2015-05-31,1084.5679999999998
2015-06-01,1394.1449999999998
2015-06-02,1437.818
2015-06-03,1412.5790000000006
2015-06-04,1205.178
2015-06-05,1320.672
2015-06-06,1174.111
2015-06-07,1070.875
2015-06-08,1395.467
2015-06-09,1418.8209999999995
2015-06-10,1424.7000000000005
2015-06-11,1420.7720000000004
2015-06-12,1411.3970000000004
2015-06-13,1192.3199999999995
2015-06-14,1073.904
2015-06-15,1393.5539999999999
2015-06-16,1401.419
2015-06-17,1402.1989999999994
2015-06-18,1419.662
2015-06-19,1395.9310000000007
2015-06-20,1180.535
2015-06-21,1085.1269999999997
2015-06-22,1409.975
2015-06-23,1431.5239999999994
2015-06-24,1431.0969999999998
2015-06-25,1417.8649999999998
2015-06-26,1394.149
2015-06-27,1175.9119999999998
2015-06-28,1064.6420000000003
2015-06-29,1398.2829999999994
2015-06-30,1423.8090000000002
2015-07-01,1444.9570000000006
2015-07-02,1470.1999999999994
2015-07-03,1439.366
2015-07-04,1215.227
2015-07-05,1121.1749999999997
2015-07-06,1422.0649999999994
2015-07-07,1454.9920000000006
2015-07-08,1434.461
2015-07-09,1415.7099999999994
2015-07-10,1380.306
2015-07-11,1165.9979999999996
2015-07-12,1084.822
2015-07-13,1401.8450000000007
2015-07-14,1429.539
2015-07-15,1430.4620000000002
2015-07-16,1440.1809999999994
2015-07-17,1425.905
2015-07-18,1186.873
2015-07-19,1093.809
2015-07-20,1399.2880000000002
2015-07-21,1449.58
2015-07-22,1442.967
2015-07-23,1417.126
2015-07-24,1388.7110000000002
2015-07-25,1176.33
2015-07-26,1051.8670000000004
2015-07-27,1354.408
2015-07-28,1379.2069999999994
2015-07-29,1374.8929999999998
2015-07-30,1370.35
2015-07-31,1326.9479999999996
2015-08-01,1123.8090000000002
2015-08-02,1038.046
2015-08-03,1353.9120000000005
2015-08-04,1385.4399999999994
2015-08-05,1368.4779999999996
2015-08-06,1389.7430000000006
2015-08-07,1363.039
2015-08-08,1162.867
2015-08-09,1071.309
2015-08-10,1364.3639999999998
2015-08-11,1384.0700000000006
2015-08-12,1394.0840000000005
2015-08-13,1394.573
2015-08-14,1365.638
2015-08-15,1143.305
2015-08-16,1068.273
2015-08-17,1364.6609999999996
2015-08-18,1374.6929999999993
2015-08-19,1363.8310000000001
2015-08-20,1367.7
2015-08-21,1343.751
2015-08-22,1144.3469999999998
2015-08-23,1063.363
2015-08-24,1386.899
2015-08-25,1400.4839999999995
2015-08-26,1411.1190000000006
2015-08-27,1423.3370000000002
2015-08-28,1383.029
2015-08-29,1164.636
2015-08-30,1085.5680000000002
2015-08-31,1418.0650000000005
2015-09-01,1454.1930000000002
2015-09-02,1431.186
2015-09-03,1424.9130000000002
2015-09-04,1398.09
2015-09-05,1188.41
2015-09-06,1108.465
2015-09-07,1409.703
2015-09-08,1434.1840000000002
2015-09-09,1426.9299999999994
2015-09-10,1426.198
2015-09-11,1407.6950000000006
2015-09-12,1201.7610000000002
2015-09-13,1113.172
2015-09-14,1438.2569999999994
2015-09-15,1458.246
2015-09-16,1475.5
2015-09-17,1478.1129999999994
2015-09-18,1415.759
2015-09-19,1194.287
2015-09-20,1109.639
2015-09-21,1420.4479999999999
2015-09-22,1461.9889999999994
2015-09-23,1466.2
2015-09-24,1456.2100000000007
2015-09-25,1427.929
2015-09-26,1212.7610000000002
2015-09-27,1121.202
2015-09-28,1431.7289999999994
2015-09-29,1459.78
2015-09-30,1458.9140000000002
2015-10-01,1425.006
2015-10-02,1391.05
2015-10-03,1103.1129999999996
2015-10-04,1096.6090000000004
2015-10-05,1411.5360000000005
2015-10-06,1472.8390000000006
2015-10-07,1482.683
2015-10-08,1476.6840000000002
2015-10-09,1434.1289999999995
2015-10-10,1214.9739999999995
2015-10-11,1126.6439999999998
2015-10-12,1445.2069999999994
2015-10-13,1511.174
2015-10-14,1541.5169999999994
2015-10-15,1543.672
2015-10-16,1508.6350000000002
2015-10-17,1271.6779999999994
2015-10-18,1179.09
2015-10-19,1492.3269999999998
2015-10-20,1515.9689999999994
2015-10-21,1511.2320000000002
2015-10-22,1514.531
2015-10-23,1464.9549999999995
2015-10-24,1245.4040000000002
2015-10-25,1166.5499999999995
2015-10-26,1460.365
2015-10-27,1501.4819999999993
2015-10-28,1513.639
2015-10-29,1505.7910000000004
2015-10-30,1482.9890000000007
2015-10-31,1237.624
2015-11-01,1163.587
2015-11-02,1487.2939999999999
2015-11-03,1524.191
2015-11-04,1523.905
2015-11-05,1505.1570000000006
2015-11-06,1479.034
2015-11-07,1269.524
2015-11-08,1162.261
2015-11-09,1496.9310000000007
2015-11-10,1533.091
2015-11-11,1521.9320000000002
2015-11-12,1518.605
2015-11-13,1512.112
2015-11-14,1298.1319999999996
2015-11-15,1203.657
2015-11-16,1504.112
2015-11-17,1542.2819999999995
2015-11-18,1533.1249999999998
2015-11-19,1550.1950000000006
2015-11-20,1531.888
2015-11-21,1312.858
2015-11-22,1241.689
2015-11-23,1563.4449999999995
2015-11-24,1616.7699999999993
2015-11-25,1613.4079999999994
2015-11-26,1596.015
2015-11-27,1573.0739999999994
2015-11-28,1364.086
2015-11-29,1267.062
2015-11-30,1571.189
2015-12-01,1588.0210000000006
2015-12-02,1585.3080000000002
2015-12-03,1577.457
2015-12-04,1570.3180000000002
2015-12-05,1337.095
2015-12-06,1232.073
2015-12-07,1536.2510000000007
2015-12-08,1572.7400000000002
2015-12-09,1586.3929999999998
2015-12-10,1596.5929999999996
2015-12-11,1578.2199999999998
2015-12-12,1334.3760000000004
2015-12-13,1242.101
2015-12-14,1554.9470000000001
2015-12-15,1567.9
2015-12-16,1562.404
2015-12-17,1512.0950000000007
2015-12-18,1462.4430000000002
2015-12-19,1255.073
2015-12-20,1165.1589999999999
2015-12-21,1396.4540000000006
2015-12-22,1379.0310000000006
2015-12-23,1312.974
2015-12-24,1121.944
2015-12-25,1047.2769999999996
2015-12-26,1049.3490000000004
2015-12-27,1068.214
2015-12-28,1219.075
2015-12-29,1233.6600000000005
2015-12-30,1238.863
2015-12-31,1158.103
2016-01-01,1060.3660000000002
2016-01-02,1192.698
2016-01-03,1179.282
2016-01-04,1456.294
2016-01-05,1506.737
2016-01-06,1454.685
2016-01-07,1540.3040000000005
2016-01-08,1515.84
2016-01-09,1311.996
2016-01-10,1217.985
2016-01-11,1543.692
2016-01-12,1574.0579999999998
2016-01-13,1595.1809999999994
2016-01-14,1594.6
2016-01-15,1589.38
2016-01-16,1376.513
2016-01-17,1288.6989999999996
2016-01-18,1629.9109999999994
2016-01-19,1672.3200000000006
2016-01-20,1661.6459999999993
2016-01-21,1657.0489999999998
2016-01-22,1653.635
2016-01-23,1400.2919999999995
2016-01-24,1274.6289999999995
2016-01-25,1556.816
2016-01-26,1570.8840000000002
2016-01-27,1574.4270000000006
2016-01-28,1559.91
2016-01-29,1545.3180000000007
2016-01-30,1339.3189999999995
2016-01-31,1233.7140000000004
2016-02-01,1533.8570000000002
2016-02-02,1565.4930000000006
2016-02-03,1583.04
2016-02-04,1588.9789999999994
2016-02-05,1545.368
2016-02-06,1293.588
2016-02-07,1209.6170000000004
2016-02-08,1498.211
2016-02-09,1550.3489999999995
2016-02-10,1578.526
2016-02-11,1562.2139999999995
2016-02-12,1541.9449999999995
2016-02-13,1331.757
2016-02-14,1228.4040000000002
2016-02-15,1565.899
2016-02-16,1596.2590000000002
2016-02-17,1611.7289999999994
2016-02-18,1584.1799999999994
2016-02-19,1575.6789999999999
2016-02-20,1366.934
2016-02-21,1229.811
2016-02-22,1534.638
2016-02-23,1575.7980000000002
2016-02-24,1578.5729999999999
2016-02-25,1581.2199999999998
2016-02-26,1543.5530000000006
2016-02-27,1314.531
2016-02-28,1221.887
2016-02-29,1544.11
2016-03-01,1581.8220000000006
2016-03-02,1573.2110000000002
2016-03-03,1562.3730000000005
2016-03-04,1548.866
2016-03-05,1317.6660000000004
2016-03-06,1223.3599999999994
2016-03-07,1531.428
2016-03-08,1574.8370000000002
2016-03-09,1563.842
2016-03-10,1546.814
2016-03-11,1531.6200000000006
2016-03-12,1320.899
2016-03-13,1217.183
2016-03-14,1511.6129999999996
2016-03-15,1568.0540000000005
2016-03-16,1560.626
2016-03-17,1530.473
2016-03-18,1518.48
2016-03-19,1313.651
2016-03-20,1210.4520000000002
2016-03-21,1518.7239999999995
2016-03-22,1534.757
2016-03-23,1527.4989999999998
2016-03-24,1491.3160000000007
2016-03-25,1200.708
2016-03-26,1175.7890000000002
2016-03-27,1078.086
2016-03-28,1114.596
2016-03-29,1442.3559999999998
2016-03-30,1491.4979999999994
2016-03-31,1482.2049999999995
2016-04-01,1451.858
2016-04-02,1218.446
2016-04-03,1107.6130000000003
2016-04-04,1418.2469999999994
2016-04-05,1453.871
2016-04-06,1466.7279999999994
2016-04-07,1472.789
2016-04-08,1440.043
2016-04-09,1206.6360000000002
2016-04-10,1106.4569999999999
2016-04-11,1412.149
2016-04-12,1446.9250000000006
2016-04-13,1458.691
2016-04-14,1447.3529999999994
2016-04-15,1429.3230000000005
2016-04-16,1200.1250000000002
2016-04-17,1113.5210000000004
2016-04-18,1428.7820000000006
2016-04-19,1452.976
2016-04-20,1438.061
2016-04-21,1433.1419999999994
2016-04-22,1410.0830000000005
2016-04-23,1208.184
2016-04-24,1126.023
2016-04-25,1456.44
2016-04-26,1493.585
2016-04-27,1507.164
2016-04-28,1483.175
2016-04-29,1451.057
2016-04-30,1205.8689999999995
2016-05-01,1078.602
2016-05-02,1405.185
2016-05-03,1462.935
2016-05-04,1430.136
2016-05-05,1111.379
2016-05-06,1254.0510000000004
2016-05-07,1149.938
2016-05-08,1072.6530000000002
2016-05-09,1403.8449999999998
2016-05-10,1431.813
2016-05-11,1441.717
2016-05-12,1444.3239999999994
2016-05-13,1405.332
2016-05-14,1168.6180000000004
2016-05-15,1048.215
2016-05-16,1080.327
2016-05-17,1406.559
2016-05-18,1432.7720000000006
2016-05-19,1436.909
2016-05-20,1415.619
2016-05-21,1175.5669999999998
2016-05-22,1099.1520000000003
2016-05-23,1430.6350000000007
2016-05-24,1454.0069999999994
2016-05-25,1426.6760000000004
2016-05-26,1221.0959999999998
2016-05-27,1313.7099999999996
2016-05-28,1169.531
2016-05-29,1096.905
2016-05-30,1423.5739999999994
2016-05-31,1435.085
2016-06-01,1431.441
2016-06-02,1421.839
2016-06-03,1394.273
2016-06-04,1170.0510000000004
2016-06-05,1076.4399999999996
2016-06-06,1393.733
2016-06-07,1419.2320000000002
2016-06-08,1420.1980000000005
2016-06-09,1405.9740000000006
2016-06-10,1371.476
2016-06-11,1156.4510000000002
2016-06-12,1080.805
2016-06-13,1390.9360000000006
2016-06-14,1413.1969999999994
2016-06-15,1408.3120000000001
2016-06-16,1405.908
2016-06-17,1382.5770000000002
2016-06-18,1162.117
2016-06-19,1066.99
2016-06-20,1377.7949999999994
2016-06-21,1408.899
2016-06-22,1426.195
2016-06-23,1446.406
2016-06-24,1427.8890000000006
2016-06-25,1195.55
2016-06-26,1071.035
2016-06-27,1389.2530000000006
2016-06-28,1415.082
2016-06-29,1422.497
2016-06-30,1420.479
2016-07-01,1397.5729999999999
2016-07-02,1173.694
2016-07-03,1064.1180000000004
2016-07-04,1375.6119999999994
2016-07-05,1416.8410000000006
2016-07-06,1413.5970000000002
2016-07-07,1400.1619999999998
2016-07-08,1393.535
2016-07-09,1167.211
2016-07-10,1088.476
2016-07-11,1408.131
2016-07-12,1418.6629999999998
2016-07-13,1392.8839999999998
2016-07-14,1395.8550000000007
2016-07-15,1362.975
2016-07-16,1142.2480000000005
2016-07-17,1065.412
2016-07-18,1371.539
2016-07-19,1399.1629999999998
2016-07-20,1419.223
2016-07-21,1419.3189999999993
2016-07-22,1386.894
2016-07-23,1167.1480000000001
2016-07-24,1076.257
2016-07-25,1382.122
2016-07-26,1401.714
2016-07-27,1396.6149999999998
2016-07-28,1383.221
2016-07-29,1351.6609999999996
2016-07-30,1142.74
2016-07-31,1054.524
2016-08-01,1321.9400000000005
2016-08-02,1356.852
2016-08-03,1382.4480000000005
2016-08-04,1376.755
2016-08-05,1333.8470000000002
2016-08-06,1126.2380000000005
2016-08-07,1038.178
2016-08-08,1339.9519999999995
2016-08-09,1348.4029999999998
2016-08-10,1342.6689999999999
2016-08-11,1336.4730000000004
2016-08-12,1332.2979999999998
2016-08-13,1134.686
2016-08-14,1036.969
2016-08-15,1286.423
2016-08-16,1346.943
2016-08-17,1342.2179999999996
2016-08-18,1354.9949999999994
2016-08-19,1341.0120000000004
2016-08-20,1143.5340000000006
2016-08-21,1042.629
2016-08-22,1357.5179999999998
2016-08-23,1389.3649999999998
2016-08-24,1405.5739999999994
2016-08-25,1414.684
2016-08-26,1399.2990000000002
2016-08-27,1183.501
2016-08-28,1095.56
2016-08-29,1401.3239999999996
2016-08-30,1387.894
2016-08-31,1401.4260000000004
2016-09-01,1407.5200000000002
2016-09-02,1382.375
2016-09-03,1156.702
2016-09-04,1091.754
2016-09-05,1384.297
2016-09-06,1398.7539999999995
2016-09-07,1405.1160000000002
2016-09-08,1420.9589999999994
2016-09-09,1392.97
2016-09-10,1173.3010000000004
2016-09-11,1088.362
2016-09-12,1409.9869999999994
2016-09-13,1446.8239999999996
2016-09-14,1442.332
2016-09-15,1436.4209999999994
2016-09-16,1397.158
2016-09-17,1179.558
2016-09-18,1087.556
2016-09-19,1389.524
2016-09-20,1410.4470000000001
2016-09-21,1407.2020000000002
2016-09-22,1401.531
2016-09-23,1383.836
2016-09-24,1160.873
2016-09-25,1074.47
2016-09-26,1394.293
2016-09-27,1422.983
2016-09-28,1435.4920000000006
2016-09-29,1436.7970000000007
2016-09-30,1403.626
2016-10-01,1175.987
2016-10-02,1081.6829999999998
2016-10-03,1105.1950000000004
2016-10-04,1422.066
2016-10-05,1455.8629999999996
2016-10-06,1489.8080000000002
2016-10-07,1452.49
2016-10-08,1233.1539999999998
2016-10-09,1143.149
2016-10-10,1456.0390000000007
2016-10-11,1494.2240000000006
2016-10-12,1495.9560000000001
2016-10-13,1503.571
2016-10-14,1477.9530000000002
2016-10-15,1243.613
2016-10-16,1136.2669999999996
2016-10-17,1461.4140000000002
2016-10-18,1489.6219999999994
2016-10-19,1503.5650000000005
2016-10-20,1506.2040000000006
2016-10-21,1479.348
2016-10-22,1247.09
2016-10-23,1154.9979999999996
2016-10-24,1482.911
2016-10-25,1499.1879999999999
2016-10-26,1495.4409999999998
2016-10-27,1495.8210000000001
2016-10-28,1480.3160000000007
2016-10-29,1243.5500000000004
2016-10-30,1141.6240000000005
2016-10-31,1331.536
2016-11-01,1301.8729999999996
2016-11-02,1519.388
2016-11-03,1532.0500000000006
2016-11-04,1509.5370000000007
2016-11-05,1299.4080000000001
2016-11-06,1204.939
2016-11-07,1529.1629999999998
2016-11-08,1571.629
2016-11-09,1577.031
2016-11-10,1577.6570000000006
2016-11-11,1568.043
2016-11-12,1343.044
2016-11-13,1252.9719999999998
2016-11-14,1564.09
2016-11-15,1604.101
2016-11-16,1574.0389999999993
2016-11-17,1564.308
2016-11-18,1544.5410000000004
2016-11-19,1334.3410000000001
2016-11-20,1233.9729999999995
2016-11-21,1533.0529999999999
2016-11-22,1552.9989999999998
2016-11-23,1546.1540000000002
2016-11-24,1565.5870000000002
2016-11-25,1544.217
2016-11-26,1336.7359999999996
2016-11-27,1236.9530000000002
2016-11-28,1573.7210000000007
2016-11-29,1628.6170000000004
2016-11-30,1638.3389999999995
2016-12-01,1631.279
2016-12-02,1585.4499999999994
2016-12-03,1371.141
2016-12-04,1299.91
2016-12-05,1614.3829999999996
2016-12-06,1650.0380000000002
2016-12-07,1671.129
2016-12-08,1632.362
2016-12-09,1591.4199999999994
2016-12-10,1345.308
2016-12-11,1267.9969999999996
2016-12-12,1569.869
2016-12-13,1602.297
2016-12-14,1595.2929999999994
2016-12-15,1601.3970000000004
2016-12-16,1567.4879999999994
2016-12-17,1365.5790000000004
2016-12-18,1266.4950000000003
2016-12-19,1542.0179999999998
2016-12-20,1572.427
2016-12-21,1567.3990000000006
2016-12-22,1512.6609999999994
2016-12-23,1415.8109999999995
2016-12-24,1195.354
2016-12-25,1117.6729999999998
2016-12-26,1121.213
2016-12-27,1289.3239999999996
2016-12-28,1294.881
2016-12-29,1295.897
2016-12-30,1291.0440000000006
2016-12-31,1212.568
2017-01-01,1130.4130000000002
2017-01-02,1441.0520000000001
2017-01-03,1529.9900000000002
2017-01-04,1553.083
2017-01-05,1547.2379999999996
2017-01-06,1501.795
2017-01-07,1405.1450000000007
2017-01-08,1301.0110000000002
2017-01-09,1604.348
2017-01-10,1639.046
2017-01-11,1654.809
2017-01-12,1620.5970000000002
2017-01-13,1608.8950000000002
2017-01-14,1392.736
2017-01-15,1289.904
2017-01-16,1605.465
2017-01-17,1649.1039999999994
2017-01-18,1669.3949999999998
2017-01-19,1667.4770000000005
2017-01-20,1641.7370000000005
2017-01-21,1423.02
2017-01-22,1340.3410000000001
2017-01-23,1663.4920000000004
2017-01-24,1682.0020000000006
2017-01-25,1674.171
2017-01-26,1659.5269999999994
2017-01-27,1629.164
2017-01-28,1394.033
2017-01-29,1296.1700000000005
2017-01-30,1605.3560000000002
2017-01-31,1620.86
2017-02-01,1627.9649999999995
2017-02-02,1604.12
2017-02-03,1574.5760000000002
2017-02-04,1344.3909999999996
2017-02-05,1238.8790000000004
2017-02-06,1574.5020000000004
2017-02-07,1621.5740000000005
2017-02-08,1625.4149999999993
2017-02-09,1637.7399999999998
2017-02-10,1622.7850000000005
2017-02-11,1386.7089999999994
2017-02-12,1293.212
2017-02-13,1597.275
2017-02-14,1593.5600000000006
2017-02-15,1579.457
2017-02-16,1576.0439999999999
2017-02-17,1556.1059999999998
2017-02-18,1327.2720000000004
2017-02-19,1245.9789999999996
2017-02-20,1563.139
2017-02-21,1566.9019999999994
2017-02-22,1584.3429999999994
2017-02-23,1561.2349999999994
2017-02-24,1539.6029999999994
2017-02-25,1319.0749999999996
2017-02-26,1208.725
2017-02-27,1467.695
2017-02-28,1532.536
2017-03-01,1551.41
2017-03-02,1541.7329999999995
2017-03-03,1514.1139999999998
2017-03-04,1265.589
2017-03-05,1185.5410000000004
2017-03-06,1519.85
2017-03-07,1554.86
2017-03-08,1565.245
2017-03-09,1545.0659999999998
2017-03-10,1496.8089999999993
2017-03-11,1265.4160000000004
2017-03-12,1170.7
2017-03-13,1478.8370000000002
2017-03-14,1508.3659999999998
2017-03-15,1497.831
2017-03-16,1485.207
2017-03-17,1477.4999999999993
2017-03-18,1294.453
2017-03-19,1180.593
2017-03-20,1476.082
2017-03-21,1510.116
2017-03-22,1511.842
2017-03-23,1498.325
2017-03-24,1467.5279999999998
2017-03-25,1234.089
2017-03-26,1126.8689999999995
2017-03-27,1429.636
2017-03-28,1445.3820000000005
2017-03-29,1455.418
2017-03-30,1439.1710000000005
2017-03-31,1402.5849999999994
2017-04-01,1186.056
2017-04-02,1096.921
2017-04-03,1407.9009999999994
2017-04-04,1426.521
2017-04-05,1456.7179999999996
2017-04-06,1463.9059999999995
2017-04-07,1450.3220000000001
2017-04-08,1202.7530000000004
2017-04-09,1106.1140000000003
2017-04-10,1430.915
2017-04-11,1451.1629999999998
2017-04-12,1455.273
2017-04-13,1420.099
2017-04-14,1130.2759999999996
2017-04-15,1154.583
2017-04-16,1048.7069999999999
2017-04-17,1086.456
2017-04-18,1432.3590000000006
2017-04-19,1476.37
2017-04-20,1472.5990000000006
2017-04-21,1458.7380000000005
2017-04-22,1254.143
2017-04-23,1156.9460000000001
2017-04-24,1448.6329999999996
2017-04-25,1482.6440000000007
2017-04-26,1488.591
2017-04-27,1485.878
2017-04-28,1452.533
2017-04-29,1209.53
2017-04-30,1091.063
2017-05-01,1103.225
2017-05-02,1452.6689999999994
2017-05-03,1471.946
2017-05-04,1487.1760000000004
2017-05-05,1446.1170000000006
2017-05-06,1199.3840000000002
2017-05-07,1113.1289999999997
2017-05-08,1442.2229999999995
2017-05-09,1434.6
2017-05-10,1425.5150000000006
2017-05-11,1419.3309999999994
2017-05-12,1406.4660000000006
2017-05-13,1171.8200000000004
2017-05-14,1071.069
2017-05-15,1387.2779999999998
2017-05-16,1421.6640000000007
2017-05-17,1426.8719999999994
2017-05-18,1429.989
2017-05-19,1416.083
2017-05-20,1171.1560000000004
2017-05-21,1070.7110000000002
2017-05-22,1383.2310000000002
2017-05-23,1419.7379999999996
2017-05-24,1397.888
2017-05-25,1094.1999999999996
2017-05-26,1229.7040000000004
2017-05-27,1140.566
2017-05-28,1079.39
2017-05-29,1414.0190000000002
2017-05-30,1450.4110000000005
2017-05-31,1437.944
2017-06-01,1407.4610000000002
2017-06-02,1392.3610000000006
2017-06-03,1162.876
2017-06-04,1016.0239999999999
2017-06-05,1028.1589999999999
2017-06-06,1367.6049999999998
2017-06-07,1401.233
